YearMonth,Partner,Category,Grade,alloc_qty,min_q,max_q,ei_per_unit_used,est_total_ei
2023-04-01,Company K,Boots,Gently Used,8155.219240911273,12741.0,81297.0,8.902908238047944,72605.16856299607
2023-04-01,Company L,Boots,Gently Used,7511.263659248667,12041.0,105839.0,15.8618245395487,119142.34623329087
2023-04-01,Everything Else,Boots,Gently Used,2408.2964763831474,479.0,36047.0,2.2007849443885195,5300.142626847953
2023-05-01,Company A,Boots,Gently Used,5386.149033902806,5470.0,56885.0,2.5666513317633317,13824.36659094242
2023-05-01,Company B,Boots,Gently Used,3433.6020012112367,1847.0,59278.0,2.586826524600565,8882.132731654809
2023-05-01,Company C,Boots,Gently Used,40403.92319855737,116695.0,276985.0,12.38784736932633,500517.63370571204
2023-05-01,Company D,Boots,Gently Used,3163.549839883604,1832.0,50362.0,3.4480468153271664,10908.067950539427
2023-05-01,Company E,Boots,Gently Used,30369.5688124486,78622.0,248694.0,12.066910882111866,366466.8803879812
2023-05-01,Company F,Boots,Gently Used,30052.18627990107,75219.0,228372.0,6.573207353767814,197539.25185184594
2023-05-01,Company G,Boots,Gently Used,2261.69040615822,1117.0,28673.0,3.4099403532369377,7712.229382487753
2023-05-01,Company H,Boots,Gently Used,17017.193862839013,20343.0,168510.0,5.515012205879336,93850.03186337209
2023-05-01,Company I,Boots,Gently Used,11947.50873932871,7180.0,135906.0,0.8746599198982701,10450.007036925132
2023-05-01,Company J,Boots,Gently Used,10885.123639050937,16876.0,101775.0,3.8078465768472096,41448.88078751875
2023-05-01,Company K,Boots,Gently Used,9468.076442113717,12741.0,81297.0,8.902908238047944,84293.41575496188
2023-05-01,Company L,Boots,Gently Used,8720.45452142749,12041.0,105839.0,15.8618245395487,138322.31952399696
2023-05-01,Everything Else,Boots,Gently Used,2795.992904676446,479.0,36047.0,2.2007849443885195,6153.379089229047
2023-06-01,Company A,Boots,Gently Used,4233.632240452048,5470.0,56885.0,2.5666513317633317,10866.257828152426
2023-06-01,Company B,Boots,Gently Used,2698.887097573557,1847.0,59278.0,2.586826524600565,6981.552730905511
2023-06-01,Company C,Boots,Gently Used,31758.377055195244,116695.0,276985.0,12.38784736932633,393417.92765727406
2023-06-01,Company D,Boots,Gently Used,2486.62012731262,1832.0,50362.0,3.4480468153271664,8573.982610908712
2023-06-01,Company E,Boots,Gently Used,23871.152625690516,78622.0,248694.0,12.066910882111866,288051.0713874981
2023-06-01,Company F,Boots,Gently Used,23621.68293707035,75219.0,228372.0,6.573207353767814,155270.2199903225
2023-06-01,Company G,Boots,Gently Used,1777.738670274847,1117.0,28673.0,3.4099403532369377,6061.982829279976
2023-06-01,Company H,Boots,Gently Used,13375.890664416775,20343.0,168510.0,5.515012205879336,73768.20027876597
2023-06-01,Company I,Boots,Gently Used,9391.00605525825,7180.0,135906.0,0.8746599198982701,8213.936604056351
2023-06-01,Company J,Boots,Gently Used,8555.947874728701,16876.0,101775.0,3.8078465768472096,32579.736826468845
2023-06-01,Company K,Boots,Gently Used,7442.11744385246,12741.0,81297.0,8.902908238047944,66256.48869939438
2023-06-01,Company L,Boots,Gently Used,6854.470082599922,12041.0,105839.0,15.8618245395487,108724.40176178583
2023-06-01,Everything Else,Boots,Gently Used,2197.712248733698,479.0,36047.0,2.2007849443885195,4836.692029111359
2023-07-01,Company A,Boots,Gently Used,4679.773672859387,5470.0,56885.0,2.5666513317633317,12011.347329795524
2023-07-01,Company B,Boots,Gently Used,2983.296627554032,1847.0,59278.0,2.586826524600565,7717.270846908183
2023-07-01,Company C,Boots,Gently Used,35105.08433292145,116695.0,276985.0,12.38784736932633,434876.4266035599
2023-07-01,Company D,Boots,Gently Used,2748.6609004464044,1832.0,50362.0,3.4480468153271664,9477.511464198526
2023-07-01,Company E,Boots,Gently Used,26386.70183279468,78622.0,248694.0,12.066910882111866,318405.97948919126
2023-07-01,Company F,Boots,Gently Used,26110.942953734266,75219.0,228372.0,6.573207353767814,171632.64223729796
2023-07-01,Company G,Boots,Gently Used,1965.0773033342107,1117.0,28673.0,3.4099403532369377,6700.796393869347
2023-07-01,Company H,Boots,Gently Used,14785.446025349509,20343.0,168510.0,5.515012205879336,81541.91529917266
2023-07-01,Company I,Boots,Gently Used,10380.63308360674,7180.0,135906.0,0.8746599198982701,9079.523701400803
2023-07-01,Company J,Boots,Gently Used,9457.576222122998,16876.0,101775.0,3.8078465768472096,36012.99924268262
2023-07-01,Company K,Boots,Gently Used,8226.370007128826,12741.0,81297.0,8.902908238047944,73238.61730569774
2023-07-01,Company L,Boots,Gently Used,7576.796191094847,12041.0,105839.0,15.8618245395487,120181.81175506736
2023-07-01,Everything Else,Boots,Gently Used,2429.307823167559,479.0,36047.0,2.2007849443885195,5346.384082512412
2023-08-01,Company A,Boots,Gently Used,4144.781007501912,5470.0,56885.0,2.5666513317633317,10638.207692772146
2023-08-01,Company B,Boots,Gently Used,2642.2455584428417,1847.0,59278.0,2.586826524600565,6835.030895087975
2023-08-01,Company C,Boots,Gently Used,31091.86404754957,116695.0,276985.0,12.38784736932633,385161.26624888886
2023-08-01,Company D,Boots,Gently Used,2434.433434741808,1832.0,50362.0,3.4480468153271664,8394.040451787467
2023-08-01,Company E,Boots,Gently Used,23370.16878432904,78622.0,248694.0,12.066910882111866,282005.7440204111
2023-08-01,Company F,Boots,Gently Used,23125.93471565852,75219.0,228372.0,6.573207353767814,152011.56413572098
2023-08-01,Company G,Boots,Gently Used,1740.4292716908574,1117.0,28673.0,3.4099403532369377,5934.760005493428
2023-08-01,Company H,Boots,Gently Used,13095.170868780311,20343.0,168510.0,5.515012205879336,72220.02717939892
2023-08-01,Company I,Boots,Gently Used,9193.917026438216,7180.0,135906.0,0.8746599198982701,8041.550729895791
2023-08-01,Company J,Boots,Gently Used,8376.384210586357,16876.0,101775.0,3.8078465768472096,31895.985942638275
2023-08-01,Company K,Boots,Gently Used,7285.929737152788,12741.0,81297.0,8.902908238047944,64865.96387873605
2023-08-01,Company L,Boots,Gently Used,6710.615330115849,12041.0,105839.0,15.8618245395487,106442.60291870327
2023-08-01,Everything Else,Boots,Gently Used,2151.588865341107,479.0,36047.0,2.2007849443885195,4735.184381356686
2023-09-01,Company A,Boots,Gently Used,5930.739873072655,5470.0,56885.0,2.5666513317633317,15222.141393563825
2023-09-01,Company B,Boots,Gently Used,3780.771784937025,1847.0,59278.0,2.586826524600565,9780.20073673652
2023-09-01,Company C,Boots,Gently Used,44489.143696905274,116695.0,276985.0,12.38784736932633,551124.7217092891
2023-09-01,Company D,Boots,Gently Used,3483.41478443184,1832.0,50362.0,3.4480468153271664,12010.977253923773
2023-09-01,Company E,Boots,Gently Used,33440.22074961078,78622.0,248694.0,12.066910882111866,403520.1636637013
2023-09-01,Company F,Boots,Gently Used,33090.74782768673,75219.0,228372.0,6.573207353767814,217512.34696262676
2023-09-01,Company G,Boots,Gently Used,2490.368793718472,1117.0,28673.0,3.4099403532369377,8492.009044142613
2023-09-01,Company H,Boots,Gently Used,18737.793836539397,20343.0,168510.0,5.515012205879336,103339.16171976537
2023-09-01,Company I,Boots,Gently Used,13155.515381808396,7180.0,135906.0,0.8746599198982701,11506.602030072992
2023-09-01,Company J,Boots,Gently Used,11985.713054558239,16876.0,101775.0,3.8078465768472096,45639.7564258725
2023-09-01,Company K,Boots,Gently Used,10425.388923160826,12741.0,81297.0,8.902908238047944,92816.28092886231
2023-09-01,Company L,Boots,Gently Used,9602.175323409369,12041.0,105839.0,15.8618245395487,152308.0201779037
2023-09-01,Everything Else,Boots,Gently Used,3078.6943510505284,479.0,36047.0,2.2007849443885195,6775.544176165986
2023-10-01,Company A,Boots,Gently Used,4591.306630209234,5470.0,56885.0,2.5666513317633317,11784.283276960345
2023-10-01,Company B,Boots,Gently Used,2926.9000048885987,1847.0,59278.0,2.586826524600565,7571.38256749935
2023-10-01,Company C,Boots,Gently Used,34441.45330928261,116695.0,276985.0,12.38784736932633,426655.4667731722
2023-10-01,Company D,Boots,Gently Used,2696.6998617062504,1832.0,50362.0,3.4480468153271664,9298.347370049447
2023-10-01,Company E,Boots,Gently Used,25887.884231854507,78622.0,248694.0,12.066910882111866,312386.79195221735
2023-10-01,Company F,Boots,Gently Used,25617.338334066342,75219.0,228372.0,6.573207353767814,168388.076721443
2023-10-01,Company G,Boots,Gently Used,1927.9292295687771,1117.0,28673.0,3.4099403532369377,6574.123678091573
2023-10-01,Company H,Boots,Gently Used,14505.940054427861,20343.0,168510.0,5.515012205879336,80000.43645792361
2023-10-01,Company I,Boots,Gently Used,10184.396262354247,7180.0,135906.0,0.8746599198982701,8907.883219043006
2023-10-01,Company J,Boots,Gently Used,9278.788986350888,16876.0,101775.0,3.8078465768472096,35332.20487896382
2023-10-01,Company K,Boots,Gently Used,8070.857651799058,12741.0,81297.0,8.902908238047944,71854.10507631411
2023-10-01,Company L,Boots,Gently Used,7433.563462624124,12041.0,105839.0,15.8618245395487,117909.87934774393
2023-10-01,Everything Else,Boots,Gently Used,2383.3838760226536,479.0,36047.0,2.2007849443885195,5245.315351049009
2023-11-01,Company A,Boots,Gently Used,5293.838670992393,5470.0,56885.0,2.5666513317633317,13587.438075042852
2023-11-01,Company B,Boots,Gently Used,3374.75531040735,1847.0,59278.0,2.586826524600565,8729.906550998347
2023-11-01,Company C,Boots,Gently Used,39711.46170334309,116695.0,276985.0,12.38784736932633,491939.52639386203
2023-11-01,Company D,Boots,Gently Used,3109.331430410216,1832.0,50362.0,3.4480468153271664,10721.120336422608
2023-11-01,Company E,Boots,Gently Used,29849.080816133628,78622.0,248694.0,12.066910882111866,360186.19812123943
2023-11-01,Company F,Boots,Gently Used,29537.13773514536,75219.0,228372.0,6.573207353767814,194153.73096991028
2023-11-01,Company G,Boots,Gently Used,2222.928489087354,1117.0,28673.0,3.4099403532369377,7580.053557298985
2023-11-01,Company H,Boots,Gently Used,16725.545167025397,20343.0,168510.0,5.515012205879336,92241.58574613121
2023-11-01,Company I,Boots,Gently Used,11742.746698646071,7180.0,135906.0,0.8746599198982701,10270.909886823449
2023-11-01,Company J,Boots,Gently Used,10698.569255367753,16876.0,101775.0,3.8078465768472096,40738.510316214895
2023-11-01,Company K,Boots,Gently Used,9305.808081744612,12741.0,81297.0,8.902908238047944,82848.75543265724
2023-11-01,Company L,Boots,Gently Used,8570.999258205145,12041.0,105839.0,15.8618245395487,135951.68636225208
2023-11-01,Everything Else,Boots,Gently Used,2748.073859343494,479.0,36047.0,2.2007849443885195,6047.9195757108155
2023-12-01,Company A,Boots,Gently Used,5435.441906313325,5470.0,56885.0,2.5666513317633317,13950.884207561317
2023-12-01,Company B,Boots,Gently Used,3465.0255849793166,1847.0,59278.0,2.586826524600565,8963.420091644086
2023-12-01,Company C,Boots,Gently Used,40773.69117537619,116695.0,276985.0,12.38784736932633,505098.26296460815
2023-12-01,Company D,Boots,Gently Used,3192.501964609478,1832.0,50362.0,3.4480468153271664,11007.896231997433
2023-12-01,Company E,Boots,Gently Used,30647.504545606316,78622.0,248694.0,12.066910882111866,369820.70611094974
2023-12-01,Company F,Boots,Gently Used,30327.217396683758,75219.0,228372.0,6.573207353767814,199347.08841119686
2023-12-01,Company G,Boots,Gently Used,2282.388908171646,1117.0,28673.0,3.4099403532369377,7782.8100397548915
2023-12-01,Company H,Boots,Gently Used,17172.931544916883,20343.0,168510.0,5.515012205879336,94708.9270809469
2023-12-01,Company I,Boots,Gently Used,12056.84975833957,7180.0,135906.0,0.8746599198982701,10545.643243854765
2023-12-01,Company J,Boots,Gently Used,10984.741939126763,16876.0,101775.0,3.8078465768472096,41828.21199045383
2023-12-01,Company K,Boots,Gently Used,9554.726232362089,12741.0,81297.0,8.902908238047944,85064.85088638923
2023-12-01,Company L,Boots,Gently Used,8800.26223736345,12041.0,105839.0,15.8618245395487,139588.2155110753
2023-12-01,Everything Else,Boots,Gently Used,2821.581227733126,479.0,36047.0,2.2007849443885195,6209.693485364338
2023-01-01,Company A,Boots,New,1848.9967289274584,5470.0,56885.0,2.991033645865531,5530.411427317337
2023-01-01,Company B,Boots,New,1178.7120684401239,1847.0,59278.0,2.6871518235793044,3167.378284183813
2023-01-01,Company C,Boots,New,13783.515386020657,116695.0,276985.0,12.233541890713123,168621.2128761726
2023-01-01,Company D,Boots,New,1086.006582611268,1832.0,50362.0,2.112096918448654,2293.7511565482127
2023-01-01,Company E,Boots,New,10425.488236530684,78622.0,248694.0,11.8821759647814,123877.48574521611
2023-01-01,Company F,Boots,New,10316.53483386669,75219.0,228372.0,6.918340167492267,71373.29733047308
2023-01-01,Company G,Boots,New,776.4096642166224,1117.0,28673.0,3.7269264606028396,2893.621721836696
2023-01-01,Company H,Boots,New,5841.78707084798,20343.0,168510.0,5.814077402006849,33964.602195953026
2023-01-01,Company I,Boots,New,4101.428393236258,7180.0,135906.0,0.9279051708310384,3805.7366138771613
2023-01-01,Company J,Boots,New,3736.725047133057,16876.0,101775.0,4.019472220895745,15019.662524076666
2023-01-01,Company K,Boots,New,3250.2706962822776,12741.0,81297.0,8.619088343837989,28014.370272644763
2023-01-01,Company L,Boots,New,2993.6215621565466,12041.0,105839.0,16.033213442421278,47997.373471890525
2023-01-01,Everything Else,Boots,New,959.828943148479,479.0,36047.0,2.5550563138441835,2452.417001401911
2023-02-01,Company A,Boots,New,1188.3712263263687,5470.0,56885.0,2.991033645865531,3554.458321720651
2023-02-01,Company B,Boots,New,757.5716518819413,1847.0,59278.0,2.6871518235793044,2035.7100458465445
2023-02-01,Company C,Boots,New,8914.50634908898,116695.0,276985.0,12.233541890713123,109055.98685660816
2023-02-01,Company D,Boots,New,697.9887817999999,1832.0,50362.0,2.112096918448654,1474.2199551515098
2023-02-01,Company E,Boots,New,6700.579858723575,78622.0,248694.0,11.8821759647814,79617.46894742361
2023-02-01,Company F,Boots,New,6630.5542677040885,75219.0,228372.0,6.918340167492267,45872.429922994466
2023-02-01,Company G,Boots,New,499.00732130118905,1117.0,28673.0,3.7269264606028396,1859.7635897919445
2023-02-01,Company H,Boots,New,3754.5829890938135,20343.0,168510.0,5.814077402006849,21829.43611084967
2023-02-01,Company I,Boots,New,2636.034673888913,7180.0,135906.0,0.9279051708310384,2445.9902043914326
2023-02-01,Company J,Boots,New,2401.6356855762656,16876.0,101775.0,4.019472220895745,9653.307922885706
2023-02-01,Company K,Boots,New,2088.98594183785,12741.0,81297.0,8.619088343837989,18005.154381736036
2023-02-01,Company L,Boots,New,1924.0346244639613,12041.0,105839.0,16.033213442421278,30848.45780463956
2023-02-01,Everything Else,Boots,New,616.8929778986379,479.0,36047.0,2.5550563138441835,1576.1962981460551
2023-03-01,Company A,Boots,New,1269.4255289999605,5470.0,56885.0,2.991033645865531,3796.8944681595326
2023-03-01,Company B,Boots,New,809.2427464088529,1847.0,59278.0,2.6871518235793044,2174.5581217308736
2023-03-01,Company C,Boots,New,9522.531080585022,116695.0,276985.0,12.233541890713123,116494.28287995458
2023-03-01,Company D,Boots,New,745.5959543143327,1832.0,50362.0,2.112096918448654,1574.7709175150858
2023-03-01,Company E,Boots,New,7157.601045307232,78622.0,248694.0,11.8821759647814,85047.87510604382
2023-03-01,Company F,Boots,New,7082.799273811771,75219.0,228372.0,6.918340167492267,49001.214714297035
2023-03-01,Company G,Boots,New,533.042721655099,1117.0,28673.0,3.7269264606028396,1986.6110239681425
2023-03-01,Company H,Boots,New,4010.6688815063167,20343.0,168510.0,5.814077402006849,23318.33931089796
2023-03-01,Company I,Boots,New,2815.8286200752163,7180.0,135906.0,0.9279051708310384,2612.821936741821
2023-03-01,Company J,Boots,New,2565.442164105843,16876.0,101775.0,4.019472220895745,10311.723512938099
2023-03-01,Company K,Boots,New,2231.4677649075898,12741.0,81297.0,8.619088343837989,19233.217802165218
2023-03-01,Company L,Boots,New,2055.265742612006,12041.0,105839.0,16.033213442421278,32952.51433219476
2023-03-01,Everything Else,Boots,New,658.9689126234974,479.0,36047.0,2.5550563138441835,1683.7026808257033
2023-04-01,Company A,Boots,New,1407.3487914248194,5470.0,56885.0,2.991033645865531,4209.427586619827
2023-04-01,Company B,Boots,New,897.1670847245394,1847.0,59278.0,2.6871518235793044,2410.8241677728743
2023-04-01,Company C,Boots,New,10557.15542299215,116695.0,276985.0,12.233541890713123,129151.40311394368
2023-04-01,Company D,Boots,New,826.6050597092914,1832.0,50362.0,2.112096918448654,1745.86999938606
2023-04-01,Company E,Boots,New,7935.275406466535,78622.0,248694.0,11.8821759647814,94288.33870863762
2023-04-01,Company F,Boots,New,7852.346411968129,75219.0,228372.0,6.918340167492267,54325.20359098289
2023-04-01,Company G,Boots,New,590.9578884001814,1117.0,28673.0,3.7269264606028396,2202.456591380616
2023-04-01,Company H,Boots,New,4446.428620070096,20343.0,168510.0,5.814077402006849,25851.880159586046
2023-04-01,Company I,Boots,New,3121.768796034979,7180.0,135906.0,0.9279051708310384,2896.705407979842
2023-04-01,Company J,Boots,New,2844.1778163772406,16876.0,101775.0,4.019472220895745,11432.093724216236
2023-04-01,Company K,Boots,New,2473.917051692,12741.0,81297.0,8.619088343837989,21322.90962386056
2023-04-01,Company L,Boots,New,2278.570654869767,12041.0,105839.0,16.033213442421278,36532.80965316461
2023-04-01,Everything Else,Boots,New,730.5659777441228,479.0,36047.0,2.5550563138441835,1866.6372141148704
2023-05-01,Company A,Boots,New,1168.5062789952783,5470.0,56885.0,2.991033645865531,3495.0415958800127
2023-05-01,Company B,Boots,New,744.907998781989,1847.0,59278.0,2.6871518235793044,2001.6808873258321
2023-05-01,Company C,Boots,New,8765.490456424905,116695.0,276985.0,12.233541890713123,107232.99469132017
2023-05-01,Company D,Boots,New,686.3211226704434,1832.0,50362.0,2.112096918448654,1449.5767282584643
2023-05-01,Company E,Boots,New,6588.572210749141,78622.0,248694.0,11.8821759647814,78286.5743647901
2023-05-01,Company F,Boots,New,6519.717175399983,75219.0,228372.0,6.918340167492267,45105.62121525893
2023-05-01,Company G,Boots,New,490.66585868759137,1117.0,28673.0,3.7269264606028396,1828.675572057198
2023-05-01,Company H,Boots,New,3691.820956762282,20343.0,168510.0,5.814077402006849,21464.53279696689
2023-05-01,Company I,Boots,New,2591.970421238159,7180.0,135906.0,0.9279051708310384,2405.1027565079926
2023-05-01,Company J,Boots,New,2361.4896728274366,16876.0,101775.0,4.019472220895745,9491.942139862062
2023-05-01,Company K,Boots,New,2054.0662174363433,12741.0,81297.0,8.619088343837989,17704.178192176976
2023-05-01,Company L,Boots,New,1891.8722448712444,12041.0,105839.0,16.033213442421278,30332.791507813356
2023-05-01,Everything Else,Boots,New,606.5809253653914,479.0,36047.0,2.5550563138441835,1549.8484232122908
2023-06-01,Company A,Boots,New,1218.723629477816,5470.0,56885.0,2.991033645865531,3645.243380779505
2023-06-01,Company B,Boots,New,776.9209256481118,1847.0,59278.0,2.6871518235793044,2087.7044821322447
2023-06-01,Company C,Boots,New,9142.193358509534,116695.0,276985.0,12.233541890713123,111841.40542432568
2023-06-01,Company D,Boots,New,715.8162387688739,1832.0,50362.0,2.112096918448654,1511.8732720792445
2023-06-01,Company E,Boots,New,6871.72057360705,78622.0,248694.0,11.8821759647814,81650.99303640754
2023-06-01,Company F,Boots,New,6799.906446377282,75219.0,228372.0,6.918340167492267,47044.06590316155
2023-06-01,Company G,Boots,New,511.7525570121536,1117.0,28673.0,3.7269264606028396,1907.2641460097584
2023-06-01,Company H,Boots,New,3850.479468262895,20343.0,168510.0,5.814077402006849,22386.985663318646
2023-06-01,Company I,Boots,New,2703.362109433113,7180.0,135906.0,0.9279051708310384,2508.463679971689
2023-06-01,Company J,Boots,New,2462.9762944168688,16876.0,101775.0,4.019472220895745,9899.864796133343
2023-06-01,Company K,Boots,New,2142.3411073616535,12741.0,81297.0,8.619088343837989,18465.0272669858
2023-06-01,Company L,Boots,New,1973.1767387337622,12041.0,105839.0,16.033213442421278,31636.363811739135
2023-06-01,Everything Else,Boots,New,632.6491523596763,479.0,36047.0,2.5550563138441835,1616.4542111847618
2023-07-01,Company A,Boots,New,1188.2233715329276,5470.0,56885.0,2.991033645865531,3554.016083058766
2023-07-01,Company B,Boots,New,757.4773963180025,1847.0,59278.0,2.6871518235793044,2035.456766836024
2023-07-01,Company C,Boots,New,8913.397223871476,116695.0,276985.0,12.233541890713123,109042.41832679776
2023-07-01,Company D,Boots,New,697.9019394187043,1832.0,50362.0,2.112096918448654,1474.0365356255847
2023-07-01,Company E,Boots,New,6699.746185853515,78622.0,248694.0,11.8821759647814,79607.5630996845
2023-07-01,Company F,Boots,New,6629.729307279321,75219.0,228372.0,6.918340167492267,45866.722566151206
2023-07-01,Company G,Boots,New,498.9452357989637,1117.0,28673.0,3.7269264606028396,1859.532201690881
2023-07-01,Company H,Boots,New,3754.115851317324,20343.0,168510.0,5.814077402006849,21826.720135659758
2023-07-01,Company I,Boots,New,2635.706703677604,7180.0,135906.0,0.9279051708310384,2445.6858791364803
2023-07-01,Company J,Boots,New,2401.3368788226644,16876.0,101775.0,4.019472220895745,9652.10687744019
2023-07-01,Company K,Boots,New,2088.726034345907,12741.0,81297.0,8.619088343837989,18002.914216101755
2023-07-01,Company L,Boots,New,1923.795239888105,12041.0,105839.0,16.033213442421278,30844.619700640033
2023-07-01,Everything Else,Boots,New,616.8162252965874,479.0,36047.0,2.5550563138441835,1576.000190925582
2023-08-01,Company A,Boots,New,1124.569261751999,5470.0,56885.0,2.991033645865531,3363.62449900639
2023-08-01,Company B,Boots,New,716.8987050576263,1847.0,59278.0,2.6871518235793044,1926.4156626172426
2023-08-01,Company C,Boots,New,8435.899154903711,116695.0,276985.0,12.233541890713123,103200.92569734599
2023-08-01,Company D,Boots,New,660.5147547088384,1832.0,50362.0,2.112096918448654,1395.0711780104064
2023-08-01,Company E,Boots,New,6340.835235744452,78622.0,248694.0,11.8821759647814,75342.92003480173
2023-08-01,Company F,Boots,New,6274.569219324678,75219.0,228372.0,6.918340167492267,43409.604263764515
2023-08-01,Company G,Boots,New,472.2163264245882,1117.0,28673.0,3.7269264606028396,1759.9155220804657
2023-08-01,Company H,Boots,New,3553.004757010377,20343.0,168510.0,5.814077402006849,20657.44466695687
2023-08-01,Company I,Boots,New,2494.5097133762106,7180.0,135906.0,0.9279051708310384,2314.6684617300375
